date,watch_time_minutes,views,youtube_red_watch_time_minutes,youtube_red_views,average_view_duration,card_clicks,cards_shown,clicks_per_card_shown,card_teaser_clicks,card_teasers_shown,clicks_per_card_teaser_shown,end_screen_elements_shown,end_screen_element_clicks,clicks_per_end_screen_element_shown,estimated_partner_revenue_usd,estimated_partner_ad_revenue_usd,estimated_partner_adsense_revenue_usd,estimated_partner_doubleclick_revenue_usd,partner_transaction_revenue_usd,transactions,partner_revenue_per_transaction_usd,estimated_monetized_playbacks,playback_based_cpm_usd,ad_impressions,cpm_usd,youtube_ad_revenue_usd,youtube_red_partner_revenue_usd,youtube_red_watch_time_hours,annotation_clicks,clickable_annotations_shown,annotation_click_through_rate,annotation_closes,closable_annotations_shown,annotation_close_rate,annotations_shown,videos_published,videos_added,likes,likes_added,likes_removed,dislikes,dislikes_added,dislikes_removed,shares,comments,videos_in_playlists,videos_added_to_playlists,videos_removed_from_playlists,subscribers,subscribers_gained,subscribers_lost,average_percentage_viewed,watch_time_hours
2016-06-28,153,80,0,0,1.9,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,44,0.00,2,20,10.00,44,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.59,3
2016-06-29,223,117,0,0,1.9,0,0,0.00,0,14,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,68,0.00,3,36,8.33,68,1,1,2,3,1,0,0,0,2,5,3,3,0,0,0,0,30.73,4
2016-06-30,174,83,0,0,2.1,0,0,0.00,0,7,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,51,0.00,2,27,7.41,51,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,38.50,3
2016-07-01,197,114,0,0,1.7,0,0,0.00,0,4,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,38,0.00,0,17,0.00,38,,,1,1,0,0,0,0,0,2,0,0,0,1,1,0,31.86,3
2016-07-02,114,76,0,2,1.5,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,51,0.00,0,38,0.00,58,,,1,1,0,1,1,0,1,0,0,0,0,1,1,0,28.18,2
2016-07-03,110,56,0,0,2.0,0,0,0.00,0,1,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,30,0.00,1,13,7.69,30,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,36.75,2
2016-07-04,119,72,0,0,1.7,0,0,0.00,0,15,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,44,0.00,1,22,4.55,44,,,3,3,0,0,0,0,0,1,0,0,0,2,2,0,32.15,2
2016-07-05,181,72,0,0,2.5,0,0,0.00,0,2,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,45,2.22,1,24,4.17,47,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,40.96,3
2016-07-06,210,107,0,0,2.0,0,0,0.00,0,24,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,90,1.11,5,54,9.26,95,1,0,9,9,0,0,0,0,1,2,3,3,0,0,0,0,34.10,3
2016-07-07,100,66,0,0,1.5,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,62,0.00,1,32,3.12,64,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,23.89,2
2016-07-08,258,120,2,1,2.2,0,0,0.00,0,24,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,61,0.00,3,34,8.82,63,,,2,2,0,0,0,0,0,2,0,0,0,2,2,0,40.57,4
2016-07-09,106,75,0,0,1.4,0,0,0.00,0,9,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,34,0.00,3,14,21.43,34,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,27.97,2
2016-07-10,117,69,0,0,1.7,0,0,0.00,0,8,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,44,0.00,0,22,0.00,45,,,2,3,1,0,0,0,0,0,0,0,0,0,0,0,30.21,2
2016-07-11,102,70,0,0,1.5,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,39,0.00,0,24,0.00,42,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31.28,2
2016-07-12,112,68,0,0,1.7,0,0,0.00,0,8,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,58,0.00,1,37,2.70,61,,,3,3,0,0,0,0,0,0,0,0,0,2,2,0,29.88,2
2016-07-13,251,100,5,4,2.5,0,3,0.00,0,9,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,64,3.12,3,34,8.82,66,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50.52,4
2016-07-14,86,67,0,0,1.3,0,0,0.00,0,2,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,31,3.23,4,12,33.33,31,1,1,0,0,0,0,0,0,0,0,2,2,0,-1,0,1,26.91,1
2016-07-15,206,112,0,0,1.8,0,0,0.00,0,26,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,40,0.00,2,17,11.76,40,,,6,6,0,0,0,0,1,4,0,0,0,1,1,0,33.06,3
2016-07-16,100,67,2,3,1.5,0,0,0.00,0,2,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,39,2.56,1,23,4.35,41,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24.90,2
2016-07-17,195,83,0,0,2.4,0,0,0.00,0,17,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,72,0.00,4,40,10.00,72,,,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,37.10,3
2016-07-18,149,85,5,3,1.7,0,0,0.00,0,3,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,36,0.00,1,18,5.56,37,,,1,1,0,0,0,0,0,0,1,1,0,3,3,0,31.71,2
2016-07-19,88,65,3,1,1.4,0,0,0.00,0,4,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,29,0.00,4,16,25.00,29,,,1,1,0,0,0,0,1,0,1,1,0,1,1,0,28.06,1
2016-07-20,150,79,0,0,1.9,0,0,0.00,0,16,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,48,0.00,1,29,3.45,51,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,30.53,3
2016-07-21,143,83,0,0,1.7,0,0,0.00,0,40,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,36,0.00,0,17,0.00,36,1,1,4,4,0,0,0,0,3,3,1,1,0,1,2,1,31.84,2
2016-07-22,121,103,0,0,1.2,0,0,0.00,0,14,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,81,0.00,6,38,15.79,81,,,4,5,1,0,0,0,0,3,0,0,0,0,0,0,23.29,2
2016-07-23,141,100,0,0,1.4,0,0,0.00,0,21,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,51,0.00,0,27,0.00,53,,,1,1,0,0,0,0,1,3,1,1,0,4,5,1,32.36,2
2016-07-24,143,86,0,0,1.7,0,0,0.00,0,18,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,62,0.00,10,31,32.26,63,,,2,2,0,0,0,0,0,0,0,0,0,1,2,1,30.08,2
2016-07-25,132,74,0,1,1.8,0,0,0.00,0,8,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,60,0.00,2,31,6.45,62,,,2,2,0,1,1,0,0,2,-1,0,1,2,2,0,30.85,2
2016-07-26,84,71,0,0,1.2,0,0,0.00,0,10,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,32,0.00,1,12,8.33,32,,,2,2,0,0,0,0,0,1,0,0,0,1,1,0,27.65,1
2016-07-27,168,130,0,0,1.3,2,9,22.22,3,27,11.11,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,110,0.00,1,66,1.52,113,1,1,7,8,1,0,0,0,0,4,2,2,0,4,5,1,26.09,3
2016-07-28,149,95,1,1,1.6,0,0,0.00,0,29,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,66,0.00,2,39,5.13,66,,,4,4,0,0,0,0,0,1,0,0,0,0,0,0,27.87,2
2016-07-29,143,102,2,2,1.4,0,0,0.00,0,16,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,80,1.25,3,43,6.98,82,,,3,3,0,1,1,0,0,0,0,0,0,1,2,1,30.50,2
2016-07-30,153,98,0,0,1.6,0,0,0.00,0,17,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,73,1.37,1,42,2.38,75,,,1,1,0,0,0,0,0,0,0,0,0,6,6,0,33.35,3
2016-07-31,183,97,0,0,1.9,0,0,0.00,0,16,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,77,0.00,5,48,10.42,78,,,1,1,0,0,0,0,0,0,0,0,0,-1,0,1,35.76,3
2016-08-01,99,63,8,2,1.6,0,0,0.00,0,2,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,30,0.00,1,14,7.14,30,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,36.77,2
2016-08-02,106,75,0,0,1.4,0,0,0.00,0,8,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,64,3.12,1,46,2.17,68,,,1,1,0,0,0,0,0,0,0,1,1,1,1,0,32.74,2
2016-08-03,98,68,6,4,1.4,0,0,0.00,0,13,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,55,0.00,3,30,10.00,56,,,1,2,1,1,1,0,0,1,0,0,0,0,0,0,28.72,2
2016-08-04,136,88,3,2,1.5,0,0,0.00,0,18,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,59,0.00,5,34,14.71,61,1,1,2,3,1,0,0,0,1,1,1,1,0,1,1,0,32.05,2
2016-08-05,269,111,3,2,2.4,0,0,0.00,0,49,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,78,0.00,1,48,2.08,78,,,4,4,0,0,0,0,1,4,0,0,0,2,3,1,40.36,4
2016-08-06,131,80,0,1,1.6,0,0,0.00,0,9,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,57,0.00,2,35,5.71,59,,,2,2,0,1,1,0,0,2,0,0,0,1,1,0,31.45,2
2016-08-07,111,76,0,0,1.5,0,0,0.00,0,10,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,31,0.00,0,17,0.00,32,,,1,2,1,0,1,1,0,0,0,0,0,1,1,0,27.30,2
2016-08-08,171,86,1,2,2.0,0,0,0.00,0,17,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,72,1.39,3,42,7.14,72,,,1,1,0,0,0,0,0,1,0,0,0,1,1,0,32.85,3
2016-08-09,137,85,2,2,1.6,0,0,0.00,0,12,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,40,0.00,0,20,0.00,40,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,33.20,2
2016-08-10,173,114,0,0,1.5,0,0,0.00,0,8,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,83,0.00,2,39,5.13,83,,,3,3,0,1,1,0,1,1,0,0,0,0,0,0,27.89,3
2016-08-11,93,69,1,1,1.3,0,0,0.00,0,8,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,39,0.00,4,20,20.00,40,,,0,0,0,0,0,0,0,1,2,2,0,1,1,0,23.85,2
2016-08-12,77,59,0,0,1.3,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,29,0.00,0,13,0.00,29,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23.70,1
2016-08-13,126,87,0,0,1.4,0,0,0.00,0,4,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,77,1.30,5,44,11.36,80,,,2,2,0,0,0,0,0,0,0,0,0,1,1,0,25.73,2
2016-08-14,129,76,3,1,1.7,0,0,0.00,0,11,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,45,0.00,1,27,3.70,45,,,3,3,0,0,0,0,0,0,-1,0,1,1,1,0,35.14,2
2016-08-15,280,77,0,0,3.6,0,0,0.00,0,16,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,20,0.00,0,7,0.00,20,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67.13,5
2016-08-16,124,72,0,0,1.7,0,0,0.00,0,4,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,43,0.00,1,23,4.35,44,,,2,2,0,0,1,1,0,0,0,0,0,1,1,0,32.21,2
2016-08-17,140,81,0,0,1.7,0,0,0.00,0,3,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,60,1.67,0,33,0.00,62,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,29.82,2
2016-08-18,117,72,0,0,1.6,1,3,33.33,1,15,6.67,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,49,0.00,1,26,3.85,49,,,1,1,0,0,0,0,1,0,0,0,0,1,1,0,35.79,2
2016-08-19,590,207,0,0,2.9,0,0,0.00,0,13,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,134,1.49,6,73,8.22,134,1,1,7,8,1,0,1,1,2,1,1,1,0,2,2,0,37.35,10
2016-08-20,687,365,0,0,1.9,0,0,0.00,0,7,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,227,0.44,12,125,9.60,227,,,9,9,0,0,0,0,1,3,2,2,0,1,1,0,23.44,11
2016-08-21,449,247,0,0,1.8,0,0,0.00,0,6,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,142,0.00,8,72,11.11,142,,,3,3,0,1,2,1,1,0,2,2,0,1,1,0,24.27,7
2016-08-22,356,205,0,1,1.7,0,0,0.00,0,3,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,148,0.68,3,79,3.80,149,,,4,5,1,0,0,0,0,0,0,0,0,0,1,1,24.87,6
2016-08-23,217,171,0,0,1.3,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,88,0.00,3,45,6.67,88,,,0,0,0,0,0,0,0,0,-1,0,1,3,4,1,18.09,4
2016-08-24,215,152,0,0,1.4,0,0,0.00,0,3,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,106,0.00,9,54,16.67,106,,,2,2,0,1,1,0,0,0,0,0,0,2,2,0,19.76,4
2016-08-25,290,197,0,0,1.5,0,0,0.00,0,6,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,140,0.00,9,70,12.86,141,,,1,1,0,0,0,0,1,0,0,0,0,1,1,0,21.10,5
2016-08-26,362,281,0,1,1.3,0,0,0.00,0,1,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,153,0.65,7,76,9.21,153,,,1,1,0,0,0,0,0,4,0,0,0,0,0,0,17.72,6
2016-08-27,440,329,0,2,1.3,0,0,0.00,0,3,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,314,0.32,12,177,6.78,317,,,1,1,0,1,1,0,0,1,1,1,0,0,0,0,16.90,7
2016-08-28,761,447,14,7,1.7,0,0,0.00,0,9,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,348,0.57,7,194,3.61,348,,,2,2,0,0,0,0,0,0,1,1,0,4,4,0,21.19,13
2016-08-29,416,295,11,3,1.4,0,0,0.00,0,13,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,272,0.00,8,150,5.33,272,,,1,1,0,0,0,0,1,0,15,15,0,2,2,0,18.42,7
2016-08-30,358,292,2,4,1.2,0,0,0.00,0,6,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,263,0.38,3,146,2.05,264,,,4,4,0,0,0,0,0,0,-1,1,2,0,0,0,14.84,6
2016-08-31,408,229,0,1,1.8,0,0,0.00,0,22,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,184,0.00,2,97,2.06,185,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.59,7
2016-09-01,246,200,0,1,1.2,0,0,0.00,0,3,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,190,0.00,3,111,2.70,193,,,0,1,1,1,1,0,0,0,1,1,0,0,0,0,16.76,4
2016-09-02,197,162,7,1,1.2,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,134,0.00,4,70,5.71,134,,,1,1,0,0,0,0,2,0,0,0,0,0,0,0,16.44,3
2016-09-03,152,121,0,0,1.3,0,0,0.00,0,13,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,76,0.00,0,44,0.00,78,,,1,1,0,0,0,0,0,0,3,3,0,0,0,0,19.86,3
2016-09-04,151,117,2,1,1.3,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,59,0.00,3,31,9.68,59,0,1,-1,0,1,0,0,0,0,0,7,7,0,-1,0,1,19.14,3
2016-09-05,232,129,0,0,1.8,0,0,0.00,0,21,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,121,0.00,3,72,4.17,122,1,0,2,2,0,0,0,0,0,1,2,2,0,1,1,0,24.15,4
2016-09-06,173,114,4,2,1.5,0,3,0.00,0,3,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,55,0.00,2,31,6.45,57,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22.63,3
2016-09-07,242,131,1,2,1.8,0,0,0.00,0,1,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,47,0.00,1,29,3.45,48,,,0,0,0,1,1,0,0,1,1,1,0,2,2,0,33.02,4
2016-09-08,280,114,0,0,2.5,0,0,0.00,0,1,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,47,0.00,0,24,0.00,47,,,1,1,0,0,0,0,0,0,0,0,0,2,2,0,38.76,5
2016-09-09,125,80,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,70,1.43,2,45,4.44,73,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24.53,2
2016-09-10,156,120,0,0,1.3,0,0,0.00,0,3,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,65,0.00,1,36,2.78,66,,,1,2,1,1,1,0,0,0,0,0,0,2,2,0,20.32,3
2016-09-11,127,90,0,0,1.4,0,0,0.00,0,6,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,46,0.00,3,27,11.11,47,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.32,2
2016-09-12,129,85,0,1,1.5,0,0,0.00,0,10,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,84,0.00,1,57,1.75,88,,,2,2,0,1,1,0,1,0,-12,0,12,0,0,0,24.44,2
2016-09-13,142,91,0,0,1.6,0,0,0.00,0,10,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,69,2.90,5,41,12.20,71,1,1,5,5,0,0,0,0,4,1,2,2,0,1,1,0,24.82,2
2016-09-14,98,95,0,0,1.0,0,3,0.00,1,3,33.33,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,62,0.00,3,31,9.68,62,,,4,4,0,0,0,0,0,1,2,2,0,0,0,0,17.26,2
2016-09-15,123,105,0,0,1.2,0,3,0.00,1,5,20.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,73,0.00,7,40,17.50,77,,,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,20.29,2
2016-09-16,144,95,0,0,1.5,0,0,0.00,0,2,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,37,0.00,0,18,0.00,37,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25.37,2
2016-09-17,175,130,1,1,1.3,0,0,0.00,0,4,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,92,1.09,3,54,5.56,92,,,1,1,0,0,0,0,1,0,-1,0,1,2,2,0,22.83,3
2016-09-18,64,81,0,0,0.8,0,0,0.00,0,4,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,38,0.00,2,17,11.76,38,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.59,1
2016-09-19,187,125,0,0,1.5,0,0,0.00,0,6,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,88,0.00,1,47,2.13,90,1,1,4,4,0,0,0,0,0,4,1,1,0,0,0,0,24.18,3
2016-09-20,116,123,1,1,0.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,86,0.00,1,43,2.33,86,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.59,2
2016-09-21,83,90,0,0,0.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,76,1.32,3,45,6.67,79,,,0,0,0,0,0,0,0,0,1,1,0,2,2,0,12.65,1
2016-09-22,93,89,0,1,1.0,0,0,0.00,0,6,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,47,0.00,1,23,4.35,48,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.33,2
2016-09-23,179,112,0,0,1.6,0,0,0.00,0,18,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,56,3.57,2,29,6.90,56,,,1,1,0,0,0,0,0,0,0,0,0,-2,0,2,25.79,3
2016-09-24,296,201,0,0,1.5,0,0,0.00,0,5,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,103,0.00,1,32,3.12,103,1,1,14,14,0,0,0,0,0,3,3,3,0,2,2,0,28.03,5
2016-09-25,165,98,1,1,1.7,0,0,0.00,0,4,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,33,0.00,2,13,15.38,33,,,4,4,0,0,0,0,1,0,1,1,0,-1,0,1,26.39,3
2016-09-26,117,76,0,0,1.5,0,0,0.00,0,2,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,51,0.00,4,24,16.67,51,,,4,4,0,0,0,0,0,1,0,0,0,1,1,0,26.28,2
2016-09-27,99,75,0,0,1.3,0,0,0.00,0,1,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,43,0.00,2,21,9.52,43,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,21.21,2
